Unnamed: 0,Unnamed: 0.1,date,iso3166,Net generation,unit_x,Retail sales of electricity,unit_y,Revenue from retail sales of electricity,unit_x.1,Average retail price of electricity,unit_y.1,Number of customer accounts,unit,TAVG,TMAX,TMIN,state
10567,163,2001-05-01,USA-ID,970.543,thousand megawatthours,1691.96127,million kilowatthours,86.66099,million dollars,5.12,cents per kilowatthour,,,52.50940170940172,67.625306122449,37.81171548117151,Idaho
10568,164,2001-04-01,USA-ID,621.878,thousand megawatthours,1566.89333,million kilowatthours,68.70763000000001,million dollars,4.38,cents per kilowatthour,,,39.86891891891891,51.70000000000001,28.466519823788552,Idaho
10569,165,2001-03-01,USA-ID,595.2080000000002,thousand megawatthours,1675.38789,million kilowatthours,73.63194,million dollars,4.39,cents per kilowatthour,,,36.35495495495496,47.54615384615387,25.388495575221235,Idaho
10570,166,2001-02-01,USA-ID,503.36800000000005,thousand megawatthours,1742.9913600000002,million kilowatthours,78.48276,million dollars,4.5,cents per kilowatthour,,,24.80755555555556,34.68540772532189,15.014912280701747,Idaho
10571,167,2001-01-01,USA-ID,605.3380000000002,thousand megawatthours,2028.51282,million kilowatthours,89.90276999999998,million dollars,4.43,cents per kilowatthour,,,22.66467889908257,31.85619469026548,13.432579185520362,Idaho
10572,168,2001-12-01,USA-IL,15023.311000000003,thousand megawatthours,10906.56918,million kilowatthours,697.96338,million dollars,6.4,cents per kilowatthour,5342101.0,,35.45244755244756,43.64383561643836,27.26250000000001,Illinois
10573,169,2001-11-01,USA-IL,13907.406,thousand megawatthours,9966.28185,million kilowatthours,686.15772,million dollars,6.88,cents per kilowatthour,,,49.70753424657533,61.14625850340133,38.24315068493152,Illinois
10574,170,2001-10-01,USA-IL,13841.541,thousand megawatthours,10292.93571,million kilowatthours,712.1367,million dollars,6.92,cents per kilowatthour,,,53.63591549295776,64.40769230769232,42.866901408450715,Illinois
10575,171,2001-09-01,USA-IL,14281.396,thousand megawatthours,11198.585,million kilowatthours,832.4216700000002,million dollars,7.43,cents per kilowatthour,,,64.1265734265734,76.10769230769235,52.13566433566434,Illinois
10576,172,2001-08-01,USA-IL,16994.651,thousand megawatthours,13895.24861,million kilowatthours,1081.44233,million dollars,7.78,cents per kilowatthour,,,74.53103448275863,85.41972789115644,63.65379310344828,Illinois
10577,173,2001-07-01,USA-IL,17030.113999999998,thousand megawatthours,13059.38017,million kilowatthours,1008.35452,million dollars,7.72,cents per kilowatthour,,,75.83197278911564,86.54026845637587,65.14527027027029,Illinois
10578,174,2001-06-01,USA-IL,15410.728,thousand megawatthours,11618.08845,million kilowatthours,858.57869,million dollars,7.39,cents per kilowatthour,,,69.60340136054425,80.13422818791946,59.09931972789115,Illinois
10579,175,2001-05-01,USA-IL,14604.71,thousand megawatthours,10710.9487,million kilowatthours,737.15295,million dollars,6.88,cents per kilowatthour,,,64.31875000000001,75.4578231292517,53.17931034482755,Illinois
10580,176,2001-04-01,USA-IL,13320.173,thousand megawatthours,9619.05588,million kilowatthours,635.57088,million dollars,6.61,cents per kilowatthour,,,56.908965517241384,69.11418918918919,44.82465753424657,Illinois
10581,177,2001-03-01,USA-IL,14882.22,thousand megawatthours,10708.72933,million kilowatthours,692.81066,million dollars,6.47,cents per kilowatthour,,,36.438775510204096,46.35405405405406,26.507482993197268,Illinois
10582,178,2001-02-01,USA-IL,13913.663,thousand megawatthours,11675.16176,million kilowatthours,720.7556400000002,million dollars,6.17,cents per kilowatthour,,,29.72657342657341,38.8746575342466,20.646575342465752,Illinois
10583,179,2001-01-01,USA-IL,16039.369,thousand megawatthours,12382.56439,million kilowatthours,727.4418599999998,million dollars,5.87,cents per kilowatthour,,,25.08137931034482,33.06275862068965,17.13698630136987,Illinois
10584,180,2001-12-01,USA-IN,10068.428,thousand megawatthours,7854.15607,million kilowatthours,423.54315,million dollars,5.39,cents per kilowatthour,2901465.0,,36.96847826086956,44.60860215053764,29.435483870967733,Indiana
10585,181,2001-11-01,USA-IN,9594.432,thousand megawatthours,7177.108359999998,million kilowatthours,384.79929,million dollars,5.36,cents per kilowatthour,,,49.22637362637364,60.83626373626375,37.60217391304347,Indiana
10586,182,2001-10-01,USA-IN,10054.997,thousand megawatthours,7661.989059999999,million kilowatthours,419.2168,million dollars,5.47,cents per kilowatthour,,,53.95274725274726,64.65869565217393,43.31428571428571,Indiana
10587,183,2001-09-01,USA-IN,10085.994,thousand megawatthours,8183.992509999999,million kilowatthours,432.57839,million dollars,5.29,cents per kilowatthour,,,63.956382978723404,75.65894736842105,52.2436170212766,Indiana
10588,184,2001-08-01,USA-IN,11895.147,thousand megawatthours,9544.73819,million kilowatthours,513.69519,million dollars,5.38,cents per kilowatthour,,,74.05312500000002,84.53854166666666,63.56770833333334,Indiana
10589,185,2001-07-01,USA-IN,11597.529,thousand megawatthours,9085.50413,million kilowatthours,495.46262,million dollars,5.45,cents per kilowatthour,,,73.80210526315787,84.6697916666667,62.963157894736824,Indiana
10590,186,2001-06-01,USA-IN,10592.846,thousand megawatthours,8178.04452,million kilowatthours,446.05346,million dollars,5.45,cents per kilowatthour,,,69.21648351648352,79.5120879120879,58.95543478260869,Indiana
10591,187,2001-05-01,USA-IN,9487.708,thousand megawatthours,7620.148,million kilowatthours,401.72992,million dollars,5.27,cents per kilowatthour,,,64.08315789473681,75.58526315789473,52.57578947368422,Indiana
10592,188,2001-04-01,USA-IN,8633.796,thousand megawatthours,7506.7536599999985,million kilowatthours,385.88096,million dollars,5.14,cents per kilowatthour,,,56.57291666666668,68.59072164948455,44.61666666666667,Indiana
10593,189,2001-03-01,USA-IN,9950.72,thousand megawatthours,7847.2429299999985,million kilowatthours,410.06875,million dollars,5.23,cents per kilowatthour,,,36.99591836734693,46.64489795918367,27.354081632653074,Indiana
10594,190,2001-02-01,USA-IN,9660.651,thousand megawatthours,8026.88032,million kilowatthours,407.72353,million dollars,5.08,cents per kilowatthour,,,33.12631578947369,41.84479166666667,24.48526315789473,Indiana
10595,191,2001-01-01,USA-IN,10947.422,thousand megawatthours,9047.41026,million kilowatthours,456.65795,million dollars,5.05,cents per kilowatthour,,,26.88969072164949,34.62061855670105,19.158762886597945,Indiana
10596,192,2001-12-01,USA-KS,3863.012,thousand megawatthours,2660.65989,million kilowatthours,154.91885,million dollars,5.82,cents per kilowatthour,1365039.0,,36.778358208955225,50.40942028985504,23.24191176470588,Kansas
10597,193,2001-11-01,USA-KS,3249.915,thousand megawatthours,2575.4026,million kilowatthours,144.2699,million dollars,5.6,cents per kilowatthour,,,49.30510948905108,62.26071428571432,36.408571428571406,Kansas
10598,194,2001-10-01,USA-KS,3511.12,thousand megawatthours,2664.25965,million kilowatthours,163.93753999999996,million dollars,6.15,cents per kilowatthour,,,56.14728682170543,70.66296296296295,41.760902255639095,Kansas
10599,195,2001-09-01,USA-KS,3640.128,thousand megawatthours,3029.73399,million kilowatthours,195.98462,million dollars,6.47,cents per kilowatthour,,,67.83115942028985,81.0035460992908,54.66737588652485,Kansas
10600,196,2001-08-01,USA-KS,4406.427,thousand megawatthours,3963.31452,million kilowatthours,269.45157,million dollars,6.8,cents per kilowatthour,,,79.20851063829787,93.01517241379308,65.44405594405599,Kansas
10601,197,2001-07-01,USA-KS,4454.021,thousand megawatthours,4097.554560000001,million kilowatthours,279.48081,million dollars,6.82,cents per kilowatthour,,,83.08120300751877,95.7788321167883,70.36715328467156,Kansas
10602,198,2001-06-01,USA-KS,3898.452,thousand megawatthours,3208.58548,million kilowatthours,207.18471,million dollars,6.46,cents per kilowatthour,,,72.95441176470588,85.09428571428572,60.77299270072995,Kansas
10603,199,2001-05-01,USA-KS,3757.797,thousand megawatthours,2789.5749100000007,million kilowatthours,173.59135,million dollars,6.22,cents per kilowatthour,,,65.2517985611511,77.54335664335663,53.069718309859155,Kansas
10604,200,2001-04-01,USA-KS,3246.097,thousand megawatthours,2584.93667,million kilowatthours,155.55178,million dollars,6.02,cents per kilowatthour,,,58.24927536231881,71.78661971830984,44.83262411347516,Kansas
10605,201,2001-03-01,USA-KS,3339.534,thousand megawatthours,2677.16192,million kilowatthours,163.93672,million dollars,6.12,cents per kilowatthour,,,40.58461538461538,51.96204379562046,29.273282442748087,Kansas
10606,202,2001-02-01,USA-KS,3273.967,thousand megawatthours,2624.1632600000007,million kilowatthours,155.57558,million dollars,5.93,cents per kilowatthour,,,29.994776119402985,40.22101449275362,19.84565217391305,Kansas
10607,203,2001-01-01,USA-KS,4108.052,thousand megawatthours,2971.60356,million kilowatthours,172.30557,million dollars,5.8,cents per kilowatthour,,,30.52255639097745,41.71134751773053,19.327407407407414,Kansas
10608,204,2001-12-01,USA-KY,7983.036,thousand megawatthours,7186.5837,million kilowatthours,283.46029,million dollars,3.94,cents per kilowatthour,2060832.0,,42.0709090909091,51.83333333333334,32.3859649122807,Kentucky
10609,205,2001-11-01,USA-KY,6654.074000000001,thousand megawatthours,6418.01855,million kilowatthours,250.58202000000003,million dollars,3.9,cents per kilowatthour,,,51.60967741935486,65.56714285714284,37.62096774193548,Kentucky
10610,206,2001-10-01,USA-KY,7582.673000000002,thousand megawatthours,6532.591670000002,million kilowatthours,259.36801,million dollars,3.97,cents per kilowatthour,,,56.43709677419357,69.87571428571428,43.10476190476192,Kentucky
10611,207,2001-09-01,USA-KY,7875.899,thousand megawatthours,6623.59752,million kilowatthours,289.41636,million dollars,4.37,cents per kilowatthour,,,66.74848484848486,78.68405797101448,54.80447761194027,Kentucky
10612,208,2001-08-01,USA-KY,9240.835,thousand megawatthours,7125.376909999999,million kilowatthours,335.47944,million dollars,4.71,cents per kilowatthour,,,76.86875,87.11142857142859,66.675,Kentucky
10613,209,2001-07-01,USA-KY,9153.53,thousand megawatthours,6669.527929999998,million kilowatthours,316.9534700000001,million dollars,4.75,cents per kilowatthour,,,76.30461538461536,86.91449275362318,65.65538461538462,Kentucky
10614,210,2001-06-01,USA-KY,8466.026,thousand megawatthours,6050.2276,million kilowatthours,281.90756,million dollars,4.66,cents per kilowatthour,,,71.47460317460319,82.88088235294119,60.09682539682539,Kentucky
10615,211,2001-05-01,USA-KY,7482.535,thousand megawatthours,6141.43608,million kilowatthours,259.17294,million dollars,4.22,cents per kilowatthour,,,66.54516129032254,78.39154929577467,54.703225806451606,Kentucky
10616,212,2001-04-01,USA-KY,7125.446,thousand megawatthours,6429.94829,million kilowatthours,257.73438,million dollars,4.01,cents per kilowatthour,,,60.31166666666666,72.88857142857142,47.66833333333334,Kentucky
10617,213,2001-03-01,USA-KY,8201.581,thousand megawatthours,6861.18946,million kilowatthours,276.51146,million dollars,4.03,cents per kilowatthour,,,41.541538461538465,52.36111111111111,30.65538461538461,Kentucky
10618,214,2001-02-01,USA-KY,7533.754,thousand megawatthours,6297.32889,million kilowatthours,267.32728,million dollars,4.25,cents per kilowatthour,,,41.286885245901615,51.45072463768115,31.049999999999994,Kentucky
10619,215,2001-01-01,USA-KY,8118.236,thousand megawatthours,7639.6723900000015,million kilowatthours,315.32479,million dollars,4.13,cents per kilowatthour,,,31.896551724137936,41.489393939393956,22.33793103448276,Kentucky
10620,216,2001-12-01,USA-LA,6967.5059999999985,thousand megawatthours,5460.99986,million kilowatthours,284.32051,million dollars,5.21,cents per kilowatthour,2085087.0,,54.44945054945055,65.22527472527472,43.673626373626384,Louisiana
10621,217,2001-11-01,USA-LA,6190.75,thousand megawatthours,5406.5680200000015,million kilowatthours,294.62231,million dollars,5.45,cents per kilowatthour,,,61.9936170212766,74.67446808510637,49.31914893617019,Louisiana
10622,218,2001-10-01,USA-LA,6571.928000000001,thousand megawatthours,6203.51376,million kilowatthours,406.12812,million dollars,6.55,cents per kilowatthour,,,64.72173913043478,77.06881720430111,52.3826086956522,Louisiana
10623,219,2001-09-01,USA-LA,7525.8319999999985,thousand megawatthours,6949.53428,million kilowatthours,450.27392,million dollars,6.48,cents per kilowatthour,,,75.58913043478263,85.15760869565214,66.00760869565217,Louisiana
10624,220,2001-08-01,USA-LA,9254.092,thousand megawatthours,7441.22737,million kilowatthours,480.033,million dollars,6.45,cents per kilowatthour,,,81.58510638297871,90.51063829787235,72.64999999999998,Louisiana
10625,221,2001-07-01,USA-LA,9024.895,thousand megawatthours,7147.21308,million kilowatthours,494.19193,million dollars,6.91,cents per kilowatthour,,,82.51075268817202,91.80000000000004,73.19247311827954,Louisiana
10626,222,2001-06-01,USA-LA,7787.179,thousand megawatthours,6795.068170000001,million kilowatthours,525.1427,million dollars,7.73,cents per kilowatthour,,,78.42840909090908,87.59431818181818,69.25681818181818,Louisiana
10627,223,2001-05-01,USA-LA,7624.188,thousand megawatthours,6039.13749,million kilowatthours,440.52814000000006,million dollars,7.29,cents per kilowatthour,,,74.56153846153849,85.47362637362642,63.6304347826087,Louisiana
10628,224,2001-04-01,USA-LA,6926.936,thousand megawatthours,5468.60055,million kilowatthours,423.87761,million dollars,7.75,cents per kilowatthour,,,70.07340425531912,80.34255319148936,59.80425531914895,Louisiana
10629,225,2001-03-01,USA-LA,6320.906,thousand megawatthours,5408.22202,million kilowatthours,458.14973,million dollars,8.47,cents per kilowatthour,,,55.62608695652171,65.55376344086021,45.675,Louisiana
10630,226,2001-02-01,USA-LA,6105.164000000002,thousand megawatthours,5800.99983,million kilowatthours,459.31206,million dollars,7.92,cents per kilowatthour,,,56.70689655172413,67.53111111111113,45.906741573033706,Louisiana
10631,227,2001-01-01,USA-LA,7595.0030000000015,thousand megawatthours,6571.6665600000015,million kilowatthours,484.37397,million dollars,7.37,cents per kilowatthour,,,45.69120879120878,55.663736263736276,35.67717391304346,Louisiana
10632,228,2001-12-01,USA-MA,3280.311,thousand megawatthours,4410.52502,million kilowatthours,484.00221,million dollars,10.97,cents per kilowatthour,2884026.0,,37.20208333333334,45.6591836734694,28.69591836734693,Massachusetts
10633,229,2001-11-01,USA-MA,3140.9440000000004,thousand megawatthours,4040.47348,million kilowatthours,446.81865,million dollars,11.06,cents per kilowatthour,,,45.35,55.68867924528303,35.07115384615385,Massachusetts
10634,230,2001-10-01,USA-MA,3245.473,thousand megawatthours,4177.92854,million kilowatthours,503.61301,million dollars,12.05,cents per kilowatthour,,,52.85,64.7377358490566,40.97307692307694,Massachusetts
10635,231,2001-09-01,USA-MA,2976.987,thousand megawatthours,4190.54456,million kilowatthours,545.95965,million dollars,13.03,cents per kilowatthour,,,62.91346153846154,73.75849056603771,52.08461538461538,Massachusetts
10636,232,2001-08-01,USA-MA,3800.628,thousand megawatthours,5145.97463,million kilowatthours,526.2766,million dollars,10.23,cents per kilowatthour,,,72.29807692307692,82.35283018867923,62.2673076923077,Massachusetts
10637,233,2001-07-01,USA-MA,3359.422,thousand megawatthours,4611.46189,million kilowatthours,615.84023,million dollars,13.35,cents per kilowatthour,,,67.85576923076923,78.68363636363634,57.02884615384614,Massachusetts
10638,234,2001-06-01,USA-MA,3299.909,thousand megawatthours,4541.66346,million kilowatthours,550.00986,million dollars,12.11,cents per kilowatthour,,,68.13773584905661,78.85178571428571,57.54150943396227,Massachusetts
10639,235,2001-05-01,USA-MA,2426.249,thousand megawatthours,4097.929920000001,million kilowatthours,469.15502,million dollars,11.45,cents per kilowatthour,,,58.00196078431372,69.63148148148146,46.54313725490197,Massachusetts
10640,236,2001-04-01,USA-MA,2404.166,thousand megawatthours,3931.21075,million kilowatthours,453.05578,million dollars,11.52,cents per kilowatthour,,,46.33137254901959,57.26792452830189,35.44117647058824,Massachusetts
10641,237,2001-03-01,USA-MA,3596.645,thousand megawatthours,4494.7640299999985,million kilowatthours,501.36246,million dollars,11.15,cents per kilowatthour,,,33.58775510204083,41.05799999999999,26.13265306122448,Massachusetts
10642,238,2001-02-01,USA-MA,3145.754000000001,thousand megawatthours,4195.08441,million kilowatthours,458.52448,million dollars,10.93,cents per kilowatthour,,,29.04285714285714,38.50200000000001,19.62448979591836,Massachusetts
10643,239,2001-01-01,USA-MA,3801.943,thousand megawatthours,4658.51429,million kilowatthours,507.58804,million dollars,10.9,cents per kilowatthour,,,26.234,35.396153846153844,17.066000000000006,Massachusetts
10644,240,2001-12-01,USA-MD,3546.682,thousand megawatthours,5015.80539,million kilowatthours,293.90154,million dollars,5.86,cents per kilowatthour,2270575.0,,42.26285714285714,51.6,32.925714285714285,Maryland
10645,241,2001-11-01,USA-MD,3780.002,thousand megawatthours,4580.12244,million kilowatthours,269.50775,million dollars,5.88,cents per kilowatthour,,,50.75000000000001,63.07352941176472,38.411764705882355,Maryland
10646,242,2001-10-01,USA-MD,4139.41,thousand megawatthours,4610.1615299999985,million kilowatthours,283.99133,million dollars,6.16,cents per kilowatthour,,,56.11935483870966,68.78709677419356,43.309375,Maryland
10647,243,2001-09-01,USA-MD,4175.7,thousand megawatthours,5073.050270000002,million kilowatthours,371.37429,million dollars,7.32,cents per kilowatthour,,,65.46363636363637,76.77272727272728,54.13333333333333,Maryland
10648,244,2001-08-01,USA-MD,5103.74,thousand megawatthours,6087.3292,million kilowatthours,469.15986,million dollars,7.71,cents per kilowatthour,,,75.75625000000002,85.44242424242425,65.8875,Maryland
10649,245,2001-07-01,USA-MD,4568.848,thousand megawatthours,5563.24264,million kilowatthours,421.42164,million dollars,7.58,cents per kilowatthour,,,71.84242424242423,82.55,61.25454545454547,Maryland
10650,246,2001-06-01,USA-MD,4425.067,thousand megawatthours,5214.57505,million kilowatthours,389.60568,million dollars,7.47,cents per kilowatthour,,,71.80588235294118,82.38571428571431,61.25882352941177,Maryland
10651,247,2001-05-01,USA-MD,3631.295,thousand megawatthours,4716.55161,million kilowatthours,316.54225,million dollars,6.71,cents per kilowatthour,,,62.15454545454545,73.55,50.81212121212121,Maryland
10652,248,2001-04-01,USA-MD,3309.853,thousand megawatthours,4536.79034,million kilowatthours,280.92942,million dollars,6.19,cents per kilowatthour,,,54.56666666666666,66.61212121212121,42.52941176470589,Maryland
10653,249,2001-03-01,USA-MD,3597.128,thousand megawatthours,5366.98115,million kilowatthours,317.71509,million dollars,5.92,cents per kilowatthour,,,39.975,49.43333333333334,30.58750000000001,Maryland
10654,250,2001-02-01,USA-MD,4182.074000000001,thousand megawatthours,4954.31404,million kilowatthours,300.66218,million dollars,6.07,cents per kilowatthour,,,38.01212121212122,48.16969696969697,27.839393939393936,Maryland
10655,251,2001-01-01,USA-MD,4602.543,thousand megawatthours,5921.09634,million kilowatthours,350.82797,million dollars,5.93,cents per kilowatthour,,,32.32121212121212,40.541176470588226,23.88484848484848,Maryland
10656,252,2001-12-01,USA-ME,1694.783,thousand megawatthours,1061.74789,million kilowatthours,116.84422,million dollars,11.0,cents per kilowatthour,742003.0,,29.6968253968254,37.73333333333334,21.655555555555548,Maine
10657,253,2001-11-01,USA-ME,1704.659,thousand megawatthours,1028.93429,million kilowatthours,101.10274,million dollars,9.83,cents per kilowatthour,,,38.275806451612894,46.40952380952383,30.153225806451612,Maine
10658,254,2001-10-01,USA-ME,1567.777,thousand megawatthours,964.8297,million kilowatthours,102.60198,million dollars,10.63,cents per kilowatthour,,,47.75645161290321,59.56984126984126,35.93870967741936,Maine
10659,255,2001-09-01,USA-ME,1752.34,thousand megawatthours,898.85499,million kilowatthours,102.19778,million dollars,11.37,cents per kilowatthour,,,58.75312499999998,70.75156249999998,46.64769230769231,Maine
10660,256,2001-08-01,USA-ME,2005.644,thousand megawatthours,1068.80086,million kilowatthours,119.27836,million dollars,11.16,cents per kilowatthour,,,68.04615384615381,80.72461538461539,55.38,Maine
10661,257,2001-07-01,USA-ME,1691.145,thousand megawatthours,979.09829,million kilowatthours,109.39499,million dollars,11.17,cents per kilowatthour,,,64.9984375,76.09374999999999,53.90000000000002,Maine
10662,258,2001-06-01,USA-ME,1603.056,thousand megawatthours,1044.87835,million kilowatthours,103.43921,million dollars,9.9,cents per kilowatthour,,,64.00645161290322,75.29354838709676,52.71774193548386,Maine
10663,259,2001-05-01,USA-ME,1632.885,thousand megawatthours,1021.4839,million kilowatthours,94.07954,million dollars,9.21,cents per kilowatthour,,,54.88709677419357,68.65396825396826,41.04999999999999,Maine
10664,260,2001-04-01,USA-ME,1297.956,thousand megawatthours,994.10415,million kilowatthours,93.58959,million dollars,9.41,cents per kilowatthour,,,39.0032786885246,50.30983606557376,27.69180327868852,Maine
10665,261,2001-03-01,USA-ME,1503.442,thousand megawatthours,1009.24338,million kilowatthours,108.81572,million dollars,10.78,cents per kilowatthour,,,25.22459016393443,35.582258064516125,14.975806451612899,Maine
10666,262,2001-02-01,USA-ME,1462.646,thousand megawatthours,1008.54079,million kilowatthours,111.40775,million dollars,11.05,cents per kilowatthour,,,17.046666666666667,28.84098360655737,5.253333333333332,Maine
10667,263,2001-01-01,USA-ME,1648.4879999999996,thousand megawatthours,1071.48042,million kilowatthours,119.42813,million dollars,11.15,cents per kilowatthour,,,14.793103448275865,26.26721311475411,3.2758620689655187,Maine
10668,264,2001-12-01,USA-MI,9264.457,thousand megawatthours,8301.39825,million kilowatthours,573.67502,million dollars,6.91,cents per kilowatthour,4636326.0,,32.948936170212754,39.34545454545453,26.611188811188818,Michigan
10669,265,2001-11-01,USA-MI,8410.701,thousand megawatthours,7829.0464,million kilowatthours,536.12208,million dollars,6.85,cents per kilowatthour,,,44.153676470588245,52.819858156028346,35.6768115942029,Michigan
10670,266,2001-10-01,USA-MI,8887.867,thousand megawatthours,8194.91648,million kilowatthours,558.4999799999998,million dollars,6.82,cents per kilowatthour,,,48.55000000000001,57.78283582089556,39.346511627906985,Michigan
10671,267,2001-09-01,USA-MI,7752.935,thousand megawatthours,8177.18087,million kilowatthours,562.61901,million dollars,6.88,cents per kilowatthour,,,58.38805970149254,68.51521739130432,48.240000000000016,Michigan
10672,268,2001-08-01,USA-MI,10933.56,thousand megawatthours,10186.68285,million kilowatthours,742.90118,million dollars,7.29,cents per kilowatthour,,,69.9378787878788,81.14962962962962,58.74925373134326,Michigan
10673,269,2001-07-01,USA-MI,10491.946000000002,thousand megawatthours,9610.85333,million kilowatthours,693.97777,million dollars,7.22,cents per kilowatthour,,,68.53925925925928,80.33649635036494,56.745588235294115,Michigan
10674,270,2001-06-01,USA-MI,9812.861,thousand megawatthours,8931.06373,million kilowatthours,632.7935200000002,million dollars,7.09,cents per kilowatthour,,,64.45984848484848,75.47259259259259,53.524060150375966,Michigan
10675,271,2001-05-01,USA-MI,9301.148,thousand megawatthours,8179.23322,million kilowatthours,556.61449,million dollars,6.81,cents per kilowatthour,,,57.24961832061072,68.37142857142857,46.1865671641791,Michigan
10676,272,2001-04-01,USA-MI,8255.739,thousand megawatthours,7739.96261,million kilowatthours,520.9128099999998,million dollars,6.73,cents per kilowatthour,,,46.14503816793893,57.28880597014922,35.11954887218046,Michigan
10677,273,2001-03-01,USA-MI,9681.003,thousand megawatthours,8468.3561,million kilowatthours,591.1693,million dollars,6.98,cents per kilowatthour,,,29.642537313432822,38.60652173913044,20.784558823529398,Michigan
10678,274,2001-02-01,USA-MI,8870.735,thousand megawatthours,7930.553470000002,million kilowatthours,547.81756,million dollars,6.91,cents per kilowatthour,,,22.842647058823534,30.708759124087592,15.085507246376809,Michigan
10679,275,2001-01-01,USA-MI,10182.66,thousand megawatthours,8860.099690000001,million kilowatthours,621.80929,million dollars,7.02,cents per kilowatthour,,,24.02238805970149,31.022627737226266,17.03208955223882,Michigan
10680,276,2001-12-01,USA-MN,4417.265,thousand megawatthours,5099.37284,million kilowatthours,289.57362,million dollars,5.68,cents per kilowatthour,2331008.0,,23.6638888888889,31.292517006802722,15.966896551724135,Minnesota
10681,277,2001-11-01,USA-MN,3998.365,thousand megawatthours,4695.47488,million kilowatthours,259.1864,million dollars,5.52,cents per kilowatthour,,,41.98881118881121,51.706756756756725,32.248275862068944,Minnesota
10682,278,2001-10-01,USA-MN,4264.238,thousand megawatthours,4850.4371,million kilowatthours,264.09404,million dollars,5.44,cents per kilowatthour,,,45.33239436619718,55.89589041095892,34.69999999999998,Minnesota
10683,279,2001-09-01,USA-MN,3970.185,thousand megawatthours,5011.36765,million kilowatthours,291.13582,million dollars,5.81,cents per kilowatthour,,,58.115328467153255,68.94113475177305,47.284285714285716,Minnesota
10684,280,2001-08-01,USA-MN,4325.689,thousand megawatthours,6014.23397,million kilowatthours,413.77314,million dollars,6.88,cents per kilowatthour,,,70.08972602739722,81.76510067114094,58.3925675675676,Minnesota
10685,281,2001-07-01,USA-MN,4516.024,thousand megawatthours,5774.27878,million kilowatthours,394.95547,million dollars,6.84,cents per kilowatthour,,,70.8314685314685,82.29047619047618,59.380689655172425,Minnesota
10686,282,2001-06-01,USA-MN,4115.424,thousand megawatthours,5087.150320000002,million kilowatthours,326.8877,million dollars,6.43,cents per kilowatthour,,,65.36338028169014,76.2186206896552,54.494405594405634,Minnesota
10687,283,2001-05-01,USA-MN,3413.87,thousand megawatthours,4744.50661,million kilowatthours,282.7767100000001,million dollars,5.96,cents per kilowatthour,,,56.94100719424461,67.90638297872336,46.019858156028384,Minnesota
10688,284,2001-04-01,USA-MN,3666.583,thousand megawatthours,4444.99106,million kilowatthours,253.33039,million dollars,5.7,cents per kilowatthour,,,43.98493150684931,53.935761589404,33.91756756756755,Minnesota
10689,285,2001-03-01,USA-MN,3662.516,thousand megawatthours,4829.95445,million kilowatthours,274.59615,million dollars,5.69,cents per kilowatthour,,,24.525342465753425,34.4268456375839,14.536734693877547,Minnesota
10690,286,2001-02-01,USA-MN,3840.229,thousand megawatthours,4806.274920000002,million kilowatthours,280.06642,million dollars,5.83,cents per kilowatthour,,,7.870138888888887,19.0168918918919,-3.4013605442176877,Minnesota
10691,287,2001-01-01,USA-MN,4332.835,thousand megawatthours,5328.809420000001,million kilowatthours,295.24614,million dollars,5.54,cents per kilowatthour,,,16.766438356164382,26.22702702702703,7.275675675675679,Minnesota
10692,288,2001-12-01,USA-MO,6940.936,thousand megawatthours,5992.162179999998,million kilowatthours,325.01211,million dollars,5.42,cents per kilowatthour,2811558.0,,38.486290322580665,48.361029411764704,28.55645161290323,Missouri
10693,289,2001-11-01,USA-MO,6502.267,thousand megawatthours,5171.72601,million kilowatthours,276.99338,million dollars,5.36,cents per kilowatthour,,,51.11968503937007,62.78308823529413,39.45590551181103,Missouri
10694,290,2001-10-01,USA-MO,6559.906,thousand megawatthours,5298.72661,million kilowatthours,295.81249,million dollars,5.58,cents per kilowatthour,,,55.97265625000001,68.06102941176472,43.83515624999998,Missouri
10695,291,2001-09-01,USA-MO,6662.236,thousand megawatthours,6105.23584,million kilowatthours,374.42853,million dollars,6.13,cents per kilowatthour,,,66.603125,78.56515151515153,54.63203125,Missouri
10696,292,2001-08-01,USA-MO,8225.01,thousand megawatthours,7501.992290000001,million kilowatthours,531.02663,million dollars,7.08,cents per kilowatthour,,,77.56060606060613,88.75111111111113,66.38712121212122,Missouri
10697,293,2001-07-01,USA-MO,8057.210999999998,thousand megawatthours,7499.824809999999,million kilowatthours,545.90012,million dollars,7.28,cents per kilowatthour,,,79.08931297709924,88.90955882352944,69.26946564885498,Missouri
10698,294,2001-06-01,USA-MO,6801.956,thousand megawatthours,6109.1837,million kilowatthours,431.82383,million dollars,7.07,cents per kilowatthour,,,71.88809523809523,82.26692307692309,61.535433070866155,Missouri
10699,295,2001-05-01,USA-MO,5471.746,thousand megawatthours,5557.42671,million kilowatthours,345.78979,million dollars,6.22,cents per kilowatthour,,,66.17401574803151,76.90909090909089,55.41417322834645,Missouri
10700,296,2001-04-01,USA-MO,5096.669,thousand megawatthours,5401.2901200000015,million kilowatthours,293.0336700000001,million dollars,5.43,cents per kilowatthour,,,60.57734375000002,72.18148148148146,48.9519379844961,Missouri
10701,297,2001-03-01,USA-MO,5891.09,thousand megawatthours,5657.21603,million kilowatthours,309.50471,million dollars,5.47,cents per kilowatthour,,,39.9344,50.747727272727296,29.087301587301607,Missouri
